id,title,author,content,dynasty
400,桂枝香·和王介甫,余怀,江山依旧，怪卷地西风，忽然吹透。只有上阳白发，江南红豆。繁华往事空流水，最飘零、酒狂诗瘦。六朝花鸟，五湖烟月，几人消受？问千古英雄谁又？况伯业消沉，故园倾覆。四十余年，收拾舞衫歌袖。莫愁艇子桓伊笛，正落叶、乌啼时候。草堂人倦，画屏斜倚，盈盈清昼。,明
401,金陵杂感,余怀,六朝佳丽晚烟浮，擘阮弹筝上酒楼。小扇画鸾乘雾去，轻帆带雨入江流。山中梦冷依弘景，湖畔歌残倚莫愁。吴殿金钗梁院鼓，杨花燕子共悠悠。,明
402,摸鱼儿·和辛幼安,余怀,最伤情，落花飞絮，牵惹春光不住。佳人缥缈朱楼下，一曲清歌何处?莺无语，谁传道，桃花人面黄金缕。霍王小女。恨芳草王孙，书生薄倖，空写断肠句。江南好，茂苑繁雄如故。画舡多少箫鼓。吴宫花草随风雨。更有千门万户。苏台暮。君不见，夷光少伯皆尘土。斜阳无主。看鸥鸟忘机，飞来飞去，只在烟深处。,明
403,念奴娇·和苏子瞻,余怀,狂奴故态，卧东山白眼，看他世上。老子一生贫彻骨，不学黔娄模样。醉倒金尊，笑呼银汉，自命风骚将。楼高百尺，峨嵋堪作屏障。追想五十年前，文章意气，尽淋漓悲壮。一自金铜辞汉后，曾共楚囚相向。司马青衫，内家红袖，此地空惆怅。花奴打鼓，声声唤醒瑜亮。,明
404,沁园春·和刘后村,余怀,老去悲秋，菊蕊盈头，竹叶盈杯。正洞庭木落，宫莺乍别。楚天云净，旅雁初回。天许闲人，人寻韵事，高筑栽花十丈台。催租吏，纵咆哮如虎，如我何哉。东篱更葺茅斋。邺架上，藏书万卷堆。叹年将半百，须髯如戟。运逢百六，心事成灰。莫话封侯，休言献策，只劝先生归去来。平生恨，恨相如太白，未是奇才。,明
405,永遇乐·和辛幼安,余怀,擘脯弹筝，杖矛雪足，慷慨如此。壮士横刀，美人却扇，总为多情使。胸中五岳，梦中三岛，不觉一时奋起。叹浮生、短衣破帽，应羞碌碌馀子。天涯衰草，斜阳归骑，认得萧萧故垒。四十九年，青楼白马，一觉扬州耳。谢家安石，王家逸少，日在风流丛里。纵今后、及时行乐，逍遥而已。,明
406,咏怀古迹,余怀,簇簇人闻马粪香，江东风俗美诸王。莫言此巷无寻处，处处皆成马粪场。,明
407,和秦淮难女宋蕙湘旅壁韵,张煌言,猎火横江铁骑催，六朝锁钥一时开。玉颜空作琵琶怨，谁教明妃出塞来！,明
408,游惠济寺,张瑄,胜境汤泉甲一方，白云深处有僧房。梅花落讶初飞雪，草色浓凝未着霜。,明
409,临江仙·芙蓉亭怀郑奇逢,郑如英,夜半忽惊风雨骤，晓来寒透衾裯。萧条景色懒登楼。衡阳归雁杳，幽恨上眉头。台空院废人依旧，月沈云淡花羞。芙蓉寂寞小亭秋。黄花伤晚落，相对倍添愁。,明
410,秣陵桃叶歌,钟惺,女儿十五未知羞，市上门前作伴游。今日相邀佯不出，郎家昨送玉搔头。,明
411,三月三日雨中登雨花台,钟惺,去年当上巳，记集寇家亭。今昔分阴霁，悲欢异醉醒。可怜三月草，未了六朝青。花作残春雨，春归不肯停。,明
412,雨后灵谷看梅花,钟惺,曰为梅花至，松阴先看山。此怀难以喻，其事自相关。共在香光内，分行涧壑间。却思人散后，寒月守潺爱。,明
413,春日移居六首,周晖,只隔秦淮路，清幽与市分。溪声数番雨，鹤梦几重云。古研临池洗，名香扫石焚。客来方坐定，鸟语恰殷勤。,明
414,春日移居六首,周晖,蹇士何须赋，幽人不厌寻。有时忽大笑，无事只长吟。闻道晚知浅，结交贫觉深。涧边芳草色，消尽一春心。,明
415,春日移居六首,周晖,负郭久无田，幽居仅数椽。绿尊堪累月，青镜不藏年。客至渔樵半，狂来笑语偏。周颙有猿鹤，尚在北山颠。,明
416,春日移居六首,周晖,垂柳绿依依，烟萝护竹扉。酒醒双燕语，病起乱花飞。绣涩芙蓉剑，轻便薜荔衣。转因贫与懒，渐觉昔年非。,明
417,春日移居六首,周晖,最怜佳丽地，萧散惬幽情。不著《潜夫论》，无求处士名。莺啼催小饮，鹤步伴闲行。欲结村中社，题诗报友生。,明
418,春日移居六首,周晖,春风花事过，空翠落垂藤。白版扉常闭，鸟皮几独凭。半酣疑有得，多病掩无能。一室何萧索，分明似野僧。,明
419,玄武湖,朱孟震,玄武湖头春可怜，绕堤花柳媚遥天。风微凫鹭参差下，日丽楼台紫翠连。龙气深秋晴似雨，马蹄芳草暖浮烟。白云自是神仙署，谁道蓬莱弱水边。,明
420,宿献花岩作,朱应登,名山隔岁与心期，古寺经过再赋诗。僮仆解装先藉草，主僧留客旋烹葵。泉鸣涧壑秋生驶，树隐房栊日上迟。岂独有缘参法界，同行吏部共襟期。,明
421,宿献花岩作,朱应登,长廊卷幔得閒凭，南国秋容望不胜。香阁梵音传远磬，石幢寒影护悬灯。山深疑有长生药，寺古应多入定僧。人语忽然飘下界，始知身在白云层。,明
422,祖堂山,朱应登,长廊卷幔得闲凭，南国秋容望不胜。香阁梵音传远磬，石幢寒影护悬灯。山深疑有长生药，寺古应多入定僧。人语忽然飘下界，始知身在白云层。,明
423,春望牛首,朱元璋,遥岑峙立势苍然，春听莺啼景物鲜。叠嶂倚天江月外，三山映带石城边。,明
424,天界寺春雀,朱元璋,春风夜雨沐花妍，晓霁檐前雀噪喧。孰谓可知机里事，飘然翕翮舞长天。,明
425,咏鸡鸣,朱元璋,鸡叫一声撅一撅，鸡叫二声撅二撅。三声唤出扶桑日，扫退残星与晓月。,明
426,咏菊花,朱元璋,百花发时我不发，我若发时都吓杀！要与西风战一场，遍身穿就黄金甲。,明
427,咏燕子矶,朱元璋,燕子矶兮一秤砣，长虹作杆又如何？天边弯月是钩挂，称我江山有几多。,明
428,赠刘伯温,朱元璋,妙策良才建朕都，亡吴灭汉显英谟。不居凤阁调金鼎，却入云山炼玉炉。事业堪同商四老，功劳卑贱管夷吾。先生叱去归何处，朝入青山暮泛湖。,明
429,钟山云雨,朱元璋,崔嵬万怪玉笼葱，叆叇云浓雨碧松。千古钟灵佳气盛，几年淮秀瑞光明。倚天绝壁参银汉，拔地穹崖搆梵宫。时向望中闲极目，神机造化正鸿濛。,明
430,鸡笼山房雨霁,朱曰藩,客楼睡起西日曛，钟山曳曳拥归云。镜中岛屿后湖出，花外池台上苑分。何处攀龙光禄宴，当年怨鹤草堂文。残英尽及东林醉，莫遣流莺醒后闻。,明
431,高淳道中,祝允明,柴门对树树临流，春日迟迟满客舟。一种江南千里景，只闻鸡犬不闻鸥。,明
432,端午食赐粽有感,庄昶,蓬莱宫中悬艾虎，舟满龙池竞箫鼓。千官晓缀紫宸班，拜向彤墀贺重午。大官角黍菰蒲香，彩绳万缕云霞光。天恩敕赐下丹陛，琼筵侑以黄金觞。东南米价高如玉，江淮饿莩千家哭。官河戍卒十万艘，总向天厨挽飞粟。君门大嚼心岂安，谁能持此回凋残。小臣自愧悠悠者，救时无术真素餐。,明
433,雨花台送客,宗泐,梁朝雨花台，近在城南陌。不见讲经人，空林澹秋色。登高俯大江，目送千里客。白鸟下沧波，孤帆远山碧。,明
434,春日赴白鹭洲,邹元标,春水引行舟，桃花夹岸流。沙明栖一鹭，雨过语双鸥。浊酒浇孤兴，青山笑晚愁。萋萋芳草绿，无语对江洲。,明
435,采桑子,冯延巳,小庭雨过春将尽，片片花飞。独折残枝，无语凭阑只自知。玉堂香暖珠帘卷，双燕来归。君约佳期，肯信韶华得几时。马嘶人语春风岸，芳草绵绵。杨柳桥边，落日高楼酒旆悬。旧愁新恨知多少，目断遥天。独立花前，更听笙歌满画船。西风半夜帘栊冷，远梦初归。梦过金扉，花谢窗前夜合枝。昭阳殿里新翻曲，未有人知。偷取笙吹，惊觉寒蛩到晓啼。酒阑睡觉天香暖，绣户慵开。香印成灰，独背寒屏理旧眉。朦胧却向灯前卧，窗月徘徊。晓梦初回，一夜东风绽早梅。小堂深静无人到，满院春风。惆怅墙东，一树樱桃带雨红。愁心似醉兼如病，欲语还慵。日暮疏钟，双燕归栖画阁中。画堂灯暖帘栊卷，禁漏丁丁。雨罢寒生，一夜西窗梦不成。玉娥重起添香印，回倚孤屏。不语含情，水调何人吹笛声。笙歌放散人归去，独宿江楼。月上云收，一半珠帘挂玉钩。起来检点经游地，处处新愁。凭仗东流，将取离心过橘州。昭阳记得神仙侣，独自承恩。水殿灯昏，罗幕轻寒夜正春。如今别馆添萧索，满面啼痕。旧约犹存，忍把金环别与人。微风帘幕清明近，花落春残。尊酒留欢，添尽罗衣怯夜寒。愁颜恰似烧残烛，珠泪阑干。也欲高拌，争奈相逢情万般。画堂昨夜愁无睡，风雨凄凄。林鹊争栖，落尽灯花鸡未啼。年光往事如流水，休说情迷。玉箸双垂，只是金笼鹦鹉知。寒蝉欲报三秋候，寂静幽居。叶落闲阶，月透帘栊远梦回。昭阳旧恨依前在，休说当时。玉笛才吹，满袖猩猩血又垂。洞房深夜笙歌散，帘幕重重。斜月朦胧，雨过残花落地红。昔年无限伤心事，依旧东风。独倚梧桐，闲想闲思到晓钟。花前失却游春侣，极目寻芳。满眼悲凉，纵有笙歌亦断肠。林间戏蝶帘间燕，各自双双。忍更思量，绿树青苔半夕阳。,南唐
436,蝶恋花,冯延巳,几度凤楼同饮宴。此夕相逢，却胜当时见。低语前欢频转面，双眉敛恨春山远。蜡烛泪流羌笛怨。偷整罗衣，欲唱情犹懒。醉里不辞金爵满，阳关一曲肠千断。,南唐
437,归国遥,冯延巳,何处笛？深夜梦回情脉脉，竹风檐雨寒窗隔。离人几岁无消息，今头白，不眠特地重相忆。春艳艳，江上晚山三四点，柳丝如剪花如染。香闺寂寂门半掩，愁眉敛，泪珠滴破胭脂脸。江水碧，江上何人吹玉笛，扁舟远送潇湘客。芦花千里霜月白，伤行色，来朝便是关山隔。,南唐
438,临江仙,冯延巳,冷红飘起桃花片，青春意绪阑珊。画楼帘幕卷轻寒，酒馀人散去，独自凭栏杆。夕阳千里连芳草，萋萋愁煞王孙。徘徊飞尽碧天云，凤笙何处，明月照黄昏。,南唐
439,临江仙·秣陵江上多离别,冯延巳,秣陵江上多离别，雨晴芳草烟深。路遥人去马嘶沉。青帘斜挂，新柳万枝金。隔江何处吹横笛？沙头惊起双禽。徘徊一晌几般心。天长烟远，凝恨独沾襟。,南唐
440,南乡子（细雨湿流光）,冯延巳,细雨湿流光，芳草年年与恨长。烟锁凤楼无限事，茫茫。鸾镜鸳衾两断肠。魂梦任悠扬，睡起杨花满绣床。薄悻不来门半掩，斜阳。负你残春泪几行。,南唐
441,鹊踏枝,冯延巳,谁道闲情抛掷久？每到春来，惆怅还依旧。日日花前常病酒，不辞镜里朱颜瘦。河畔青芜堤上柳，为问新愁，何事年年有？独立小桥风满袖，平林新月人归后。,南唐
442,鹊踏枝（几日行云何处去）,冯延巳,几日行云何处去？忘却归来，不道春将暮。百草千花寒食路，香车系在谁家树。泪眼倚楼频独语。双燕飞来，陌上相逢否？撩乱春愁如柳絮。悠悠梦里无寻处。,南唐
443,鹊踏枝（梅落繁枝千万片）,冯延巳,梅落繁枝千万片，犹自多情，学雪随风转。昨夜笙歌容易散，酒醒添得愁无限。楼上春山寒四面，过尽征鸿，暮景烟深浅。一晌凭栏人不见，鲛绡掩泪思量遍,南唐
444,鹊踏枝（秋入蛮蕉风半裂）,冯延巳,秋入蛮蕉风半裂，狼籍池塘，雨打疏荷折。绕砌蛩声芳草歇，愁肠学尽丁香结。回首西南看晚月，孤雁来时，塞管声呜咽。历历前欢无处说，关山何日休离别。,南唐
445,阳春集·采桑子,冯延巳,樱桃谢了梨花发，红白相催。燕子归来，几度香风绿户开。人间乐事知多少，且酹金杯。管咽弦哀，慢引萧娘舞袖回。,南唐
446,阳春集·点绛唇,冯延巳,荫绿围红，梦琼家在桃源住。画桥当路，临水双朱户。柳径春深，行到关情处。颦不语，意凭风絮，吹向郎边去。,南唐
447,阳春集·芳草渡,冯延巳,梧桐落，蓼花秋。烟初冷，雨才收。萧条风物正堪愁。人去后，多少恨，在心头。燕鸿远，羌笛怨，渺渺澄江一片。山如黛，月如钩。笙歌散，魂梦断，倚高楼。,南唐
448,阳春集·更漏子,冯延巳,金剪刀，青丝发，香墨蛮笺亲札。和粉泪，一时封，此情千万重。垂蓬鬓，尘青镜，已分今生薄命。将远恨，上高楼，寒江天外流。,南唐
449,阳春集·更漏子,冯延巳,秋水平，黄叶晚，落日渡头云散。抬朱箔，挂金钩，暮潮人倚楼。欢娱地，思前事，歌罢不胜沉醉。消息远，梦魂狂，酒醒空断肠。,南唐
450,阳春集·更漏子,冯延巳,风带寒，秋正好，蕙兰无端先老。云杳杳，树依依，离人殊未归。搴罗幕，凭朱阁，不独堪悲寥落。月东出，雁南飞，谁家夜捣衣。,南唐
451,阳春集·更漏子,冯延巳,夜初长，人近别，梦断一窗残月。鹦鹉睡，蟪蛄鸣，西风寒未成。红蜡烛，半棋局，床上画屏山绿。搴绣幌，倚瑶琴，前欢泪满襟。,南唐
452,阳春集·更漏子,冯延巳,雁孤飞，人独坐，看却一秋空过。瑶草短，菊花残，萧条渐向寒。帘幕里，青苔地，谁信闲愁如醉。星移后，月圆时，风摇夜合枝。,南唐
453,阳春集·贺圣朝,冯延巳,金丝帐暖牙床稳，怀香方寸。轻颦轻笑，汗珠微透，柳沾花润。云鬟斜坠，春应未已，不胜娇困。半欹犀枕，乱缠珠被，转羞人问。,南唐
454,阳春集·鹤冲天,冯延巳,晓月坠，宿云披，银烛锦屏帏。建章钟动玉绳低，宫漏出花迟。春态浅，来双燕，红日初长一线。严妆欲罢啭黄鹂，飞上万年枝。,南唐
455,阳春集·浣溪沙,冯延巳,春到青门柳色黄，一梢红杏出低墙。莺窗人起未梳妆。绣帐已阑离别梦，玉炉空袅寂寥香。闺中红日奈何长。,南唐
456,阳春集·浣溪沙,冯延巳,醉忆春山独倚楼，远山回合暮云收。波间隐隐仞归舟。早是出门长带月，可堪分袂又经秋。晚风斜日不胜愁。,南唐
457,阳春集·浣溪沙,冯延巳,转烛飘蓬一梦归，欲寻陈迹怅人非。天教心愿与身违。待月池台空逝水，荫花楼阁漫斜晖。登临不惜更沾衣。,南唐
458,阳春集·金错刀,冯延巳,日融融，草芊芊，黄莺求友啼林前。柳条袅袅拖金线，花蕊茸茸簇锦毡。鸠逐妇，燕穿帘，狂蜂浪蝶相翩翩。春光堪赏还堪玩，恼煞东风误少年。,南唐
459,阳春集·金错刀,冯延巳,双玉斗，百琼壶，佳人欢饮笑喧呼。麒麟欲画时难偶，鸥鹭何猜兴不孤。歌宛转，醉模糊，高烧银烛卧流苏。只销几觉懵腾睡，身外功名任有无。,南唐
